Facility_ID,Restaurant_Name,Inspection_Date,Process_Description,Geocode,Street,City,Zip_Code,Score,Latitude,Longitude,Area,Status,Letter_Grade,Area_NE Austin,Area_NW Austin,Area_SE Austin,Area_SW Austin,Status_Pass,Grade_B,Grade_C,Grade_F,Pristine
2803709,Walgreens,2014-10-06,Routine Inspection,"6721 S CONGRESS AVE, AUSTIN, TX 78745",6721 S CONGRESS AVE,AUSTIN,78745,100,30.192564254,-97.7785957925,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10972449,La Posada Mexican Restaurant,2014-10-06,Routine Inspection,"6800 WEST GATE BLVD, AUSTIN, TX 78745",6800 WEST GATE BLVD,AUSTIN,78745,70,30.2091697079,-97.8159068076,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
11081596,Kesos Taco House,2014-10-02,Routine Inspection,"4720 S CONGRESS AVE, AUSTIN, TX 78745",4720 S CONGRESS AVE,AUSTIN,78745,82,30.2141211732,-97.7700381336,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2801590,Starbucks Coffee #6386,2014-10-01,Routine Inspection,"6816 WEST GATE BLVD, AUSTIN, TX 78745",6816 WEST GATE BLVD,AUSTIN,78745,91,30.2079417502,-97.8154195054,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10890637,Hill's Cafe,2014-10-01,Routine Inspection,"4700 S CONGRESS AVE, AUSTIN, TX 78745",4700 S CONGRESS AVE,AUSTIN,78745,73,30.2157891053,-97.7689242247,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10001424,Popeye's Chicken and Biscuits,2014-09-30,Routine Inspection,"111 W WILLIAM CANNON DR, AUSTIN, TX 78745",111 W WILLIAM CANNON DR,AUSTIN,78745,97,30.1927728005,-97.7795369228,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2800545,Bamboo Garden,2014-09-30,1st Follow Up to Routine of 50 - 69,"625 W BEN WHITE BLVD, AUSTIN, TX 78745",625 W BEN WHITE BLVD,AUSTIN,78745,81,30.2258919814,-97.7711131396,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10617698,Dominos Pizza,2014-09-30,Routine Inspection,"719 W WILLIAM CANNON DR, AUSTIN, TX 78745",719 W WILLIAM CANNON DR,AUSTIN,78745,92,30.1966712625,-97.7885801157,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2800386,Little Caesar's Pizza,2014-09-30,Routine Inspection,"512 W STASSNEY LN, AUSTIN, TX 78745",512 W STASSNEY LN,AUSTIN,78745,86,30.2082563732,-97.7801290719,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2801489,Central Mkt,2014-09-29,1st Follow Up to Routine of 50 - 69,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,79,30.2310306733,-97.7973088698,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2801556,Krispy Kreme,2014-09-26,Routine Inspection,"701 E STASSNEY LN, AUSTIN, TX 78745",701 E STASSNEY LN,AUSTIN,78745,70,30.2003782636,-97.7688772271,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10984781,"A Taste of Chocolate, LLC",2014-09-25,Routine Inspection,"1606 W STASSNEY LN, AUSTIN, TX 78745",1606 W STASSNEY LN,AUSTIN,78745,100,30.2137835388,-97.7930076343,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10000718,Hyde Park Bar & Grill South,2014-09-25,Routine Inspection,"4521 WEST GATE BLVD, AUSTIN, TX 78745",4521 WEST GATE BLVD,AUSTIN,78745,72,30.231691599,-97.8001317903,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2801326,Amy's Ice Cream,2014-09-22,Routine Inspection,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,86,30.2310306733,-97.7973088698,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10507284,Tortilleria Rio Grande,2014-09-22,Routine Inspection,"500 W WILLIAM CANNON DR, AUSTIN, TX 78745",500 W WILLIAM CANNON DR,AUSTIN,78745,71,30.1965500425,-97.7851124182,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2801713,Buffet Palace,2014-09-18,Routine Inspection,"4608 WEST GATE BLVD, AUSTIN, TX 78745",4608 WEST GATE BLVD,AUSTIN,78745,70,30.2302842051,-97.8012827837,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2800938,Tucci's Southside Subs,2014-09-17,Routine Inspection,"801 E WILLIAM CANNON DR, AUSTIN, TX 78745",801 E WILLIAM CANNON DR,AUSTIN,78745,96,30.1906165907,-97.7722984752,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801921,Wingstop Restaurant,2014-09-16,Routine Inspection,"500 W WILLIAM CANNON DR, AUSTIN, TX 78745",500 W WILLIAM CANNON DR,AUSTIN,78745,77,30.1965500425,-97.7851124182,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10851843,Starstop 34,2014-09-16,Routine Inspection,"4545 S LAMAR BLVD, AUSTIN, TX 78745",4545 S LAMAR BLVD,AUSTIN,78745,86,30.23174703,-97.8008485172,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10634844,Hortons Helping Hands,2014-09-16,Routine Inspection,"603 THELMA DR, AUSTIN, TX 78745",603 THELMA DR,AUSTIN,78745,100,30.1938605691,-97.7890008297,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803120,Papa John's Pizza #1296,2014-09-15,Routine Inspection,"500 W WILLIAM CANNON DR, AUSTIN, TX 78745",500 W WILLIAM CANNON DR,AUSTIN,78745,82,30.1965500425,-97.7851124182,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10712668,Texas NeuroRehab Center,2014-09-15,Routine Inspection,"1106 W DITTMAR RD, AUSTIN, TX 78745",1106 W DITTMAR RD,AUSTIN,78745,97,30.186171288,-97.8053457721,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2802505,Texas Land & Cattle,2014-09-15,Routine Inspection,"5510 S IH, AUSTIN, TX 78745",5510 S IH,AUSTIN,78745,82,30.2004468908,-97.7644501223,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10700077,Asiana Indian Cuisine,2014-09-11,Routine Inspection,"801 E WILLIAM CANNON DR, AUSTIN, TX 78745",801 E WILLIAM CANNON DR,AUSTIN,78745,92,30.1906165907,-97.7722984752,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2802290,Sunshine Learning Center,2014-09-11,Routine Inspection,"7202 DEE ST, AUSTIN, TX 78745",7202 DEE ST,AUSTIN,78745,100,30.1939059898,-97.7954465407,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2800545,Bamboo Garden,2014-09-11,Routine Inspection,"625 W BEN WHITE BLVD, AUSTIN, TX 78745",625 W BEN WHITE BLVD,AUSTIN,78745,61,30.2258919814,-97.7711131396,SW Austin,Fail,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
10030528,CVS/Pharmacy #0213,2014-09-09,Routine Inspection,"5526 S CONGRESS AVE, AUSTIN, TX 78745",5526 S CONGRESS AVE,AUSTIN,78745,90,30.2055842948,-97.7751562705,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10523944,Genghis Grill,2014-09-08,2nd Follow Up to 50 - 69,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,85,30.2310306733,-97.7973088698,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10920285,Tiny Feet Daycare # 2,2014-09-05,Routine Inspection,"1408 W STASSNEY LN, AUSTIN, TX 78745",1408 W STASSNEY LN,AUSTIN,78745,70,30.2129544444,-97.7916970555,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2803789,Candlewood,2014-09-05,Routine Inspection,"4320 S IH, AUSTIN, TX 78745",4320 S IH,AUSTIN,78745,100,30.2128703271,-97.7548779135,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801537,Casa Garcia # 1,2014-09-05,Routine Inspection,"1901 W WILLIAM CANNON DR, AUSTIN, TX 78745",1901 W WILLIAM CANNON DR,AUSTIN,78745,72,30.2018849806,-97.8050588654,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2801489,Central Mkt,2014-09-04,Routine Inspection,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,58,30.2310306733,-97.7973088698,SW Austin,Fail,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2803716,Central Mkt,2014-09-04,Routine Inspection,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,89,30.2310306733,-97.7973088698,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2801488,Central Mkt,2014-09-04,Routine Inspection,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,89,30.2310306733,-97.7973088698,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2800531,Taco Cabana #206,2014-09-02,Routine Inspection,"2117 W BEN WHITE BLVD, AUSTIN, TX 78745",2117 W BEN WHITE BLVD,AUSTIN,78745,76,30.2306119426,-97.7914469568,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10703962,Elmcroft of Austin,2014-09-02,Routine Inspection,"7017 MANCHACA RD, AUSTIN, TX 78745",7017 MANCHACA RD,AUSTIN,78745,85,30.2004814701,-97.8068601192,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10058183,SV - Doc's Backyard,2014-08-28,Routine Inspection,"5207 BRODIE LN, SUNSET VALLEY, TX 78745",5207 BRODIE LN,SUNSET VALLEY,78745,83,30.2309464767,-97.8189741403,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10316548,SV - Burger Stadium-Concession Stand,2014-08-28,Routine Inspection,"3200 JONES RD, SUNSET VALLEY, TX 78745",3200 JONES RD,SUNSET VALLEY,78745,94,30.2284137753,-97.8093535177,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2802355,Club Casino,2014-08-27,Routine Inspection,"5500 S CONGRESS AVE, AUSTIN, TX 78745",5500 S CONGRESS AVE,AUSTIN,78745,87,30.2062168065,-97.7747405437,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10929524,Austin Oaks Hospital,2014-08-27,Routine Inspection,"1407 W STASSNEY LN, AUSTIN, TX 78745",1407 W STASSNEY LN,AUSTIN,78745,93,30.2116411628,-97.7917656524,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
11066763,Taco Bell #030114,2014-08-27,Routine Inspection,"502 W WILLIAM CANNON DR, AUSTIN, TX 78745",502 W WILLIAM CANNON DR,AUSTIN,78745,86,30.1967082845,-97.7858776189,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
11066421,Taco Bell #030144,2014-08-26,Routine Inspection,"3421 W WILLIAM CANNON DR, AUSTIN, TX 78745",3421 W WILLIAM CANNON DR,AUSTIN,78745,100,30.2129250394,-97.8295227975,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10883787,Sarah's Kale Chips,2014-08-26,Routine Inspection,"1606 W STASSNEY LN, AUSTIN, TX 78745",1606 W STASSNEY LN,AUSTIN,78745,100,30.2137835388,-97.7930076343,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803740,H & R Grocery,2014-08-23,Routine Inspection,"6400 S CONGRESS AVE, AUSTIN, TX 78745",6400 S CONGRESS AVE,AUSTIN,78745,88,30.1969009261,-97.7777410217,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10006394,La Quinta Inn #0478,2014-08-21,Routine Inspection,"4200 S IH, AUSTIN, TX 78745",4200 S IH,AUSTIN,78745,86,30.2149561455,-97.7537961037,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10523944,Genghis Grill,2014-08-21,1st Follow Up to Routine of 50 - 69,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,63,30.2310306733,-97.7973088698,SW Austin,Fail,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
10779784,Peoples Pharmacy,2014-08-19,Routine Inspection,"2002 SOUTHERN OAKS DR, AUSTIN, TX 78745",2002 SOUTHERN OAKS DR,AUSTIN,78745,92,30.2190475811,-97.7959189085,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
11028062,Star Stop 82,2014-08-18,Routine Inspection,"6903 BRODIE LN, AUSTIN, TX 78745",6903 BRODIE LN,AUSTIN,78745,88,30.2139887241,-97.8298223864,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2800722,Subway Sandwiches,2014-08-18,Routine Inspection,"2217 W BEN WHITE BLVD, AUSTIN, TX 78745",2217 W BEN WHITE BLVD,AUSTIN,78745,87,30.2314158007,-97.7929009966,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2801818,Seoul Restaurant,2014-08-18,Routine Inspection,"6400 S 1ST ST, AUSTIN, TX 78745",6400 S 1ST ST,AUSTIN,78745,75,30.2003080297,-97.7861341527,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10655396,Happy Hearts Bilingual Learning Center,2014-08-14,Routine Inspection,"6615 MANCHACA RD, AUSTIN, TX 78745",6615 MANCHACA RD,AUSTIN,78745,88,30.205941899,-97.8059065792,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10433861,Music Lab Inc.,2014-08-14,Routine Inspection,"500 E ST ELMO RD, AUSTIN, TX 78745",500 E ST ELMO RD,AUSTIN,78745,100,30.2154056477,-97.7616985784,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803759,Ben White Shell,2014-08-13,Routine Inspection,"2125 W BEN WHITE BLVD, AUSTIN, TX 78745",2125 W BEN WHITE BLVD,AUSTIN,78745,93,30.230975541,-97.7917525285,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10138656,Taqueria Chapala #4,2014-08-12,Routine Inspection,"4201 S CONGRESS AVE, AUSTIN, TX 78745",4201 S CONGRESS AVE,AUSTIN,78745,75,30.2207963733,-97.7645810959,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10566426,"Zubikhouse, The",2014-08-11,Routine Inspection,"209 E BEN WHITE BLVD, AUSTIN, TX 78745",209 E BEN WHITE BLVD,AUSTIN,78745,100,30.2205733181,-97.7617412325,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
11030211,Mariana's Kitchen,2014-08-07,Routine Inspection,"5510 S IH, AUSTIN, TX 78745",5510 S IH,AUSTIN,78745,80,30.2004468908,-97.7644501223,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10004890,Shipley Do-Nuts,2014-08-06,Routine Inspection,"8213 BRODIE LN, AUSTIN, TX 78745",8213 BRODIE LN,AUSTIN,78745,96,30.2007204808,-97.838308459,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803462,Bread Basket,2014-08-06,Routine Inspection,"2623 JONES RD, AUSTIN, TX 78745",2623 JONES RD,AUSTIN,78745,83,30.2250040507,-97.803391918,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10773194,Misty Morning Bakery,2014-08-06,Routine Inspection,"2002 SOUTHERN OAKS DR, AUSTIN, TX 78745",2002 SOUTHERN OAKS DR,AUSTIN,78745,96,30.2190475811,-97.7959189085,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10029239,SV - BJ's Restaurant & Brewhouse,2014-08-05,Routine Inspection,"5207 BRODIE LN, SUNSET VALLEY, TX 78745",5207 BRODIE LN,SUNSET VALLEY,78745,91,30.2309464767,-97.8189741403,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10874948,Bread Basket,2014-08-04,Routine Inspection,"8801 WEST GATE BLVD, AUSTIN, TX 78745",8801 WEST GATE BLVD,AUSTIN,78745,100,30.1911319002,-97.8323766006,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10523944,Genghis Grill,2014-07-31,Routine Inspection,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,64,30.2310306733,-97.7973088698,SW Austin,Fail,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2802145,Child Inc.,2014-07-31,Routine Inspection,"8105 BRODIE LN, AUSTIN, TX 78745",8105 BRODIE LN,AUSTIN,78745,97,30.2020182677,-97.8375076994,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2800015,Whataburger #321,2014-07-31,Routine Inspection,"801 E WILLIAM CANNON DR, AUSTIN, TX 78745",801 E WILLIAM CANNON DR,AUSTIN,78745,100,30.1906165907,-97.7722984752,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801776,McDonald's  #6196,2014-07-29,Routine Inspection,"500 W WILLIAM CANNON DR, AUSTIN, TX 78745",500 W WILLIAM CANNON DR,AUSTIN,78745,77,30.1965500425,-97.7851124182,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
11012038,Yummi Sushi,2014-07-24,Routine Inspection,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,92,30.2310306733,-97.7973088698,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10810050,"Strange Brew, Austin Coffee",2014-07-24,Routine Inspection,"5700 MANCHACA RD, AUSTIN, TX 78745",5700 MANCHACA RD,AUSTIN,78745,96,30.2151608057,-97.799519967,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10709102,LaLeigh's Patisserie,2014-07-23,Routine Inspection,"209 E BEN WHITE BLVD, AUSTIN, TX 78745",209 E BEN WHITE BLVD,AUSTIN,78745,100,30.2205733181,-97.7617412325,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801957,Appletree Learning Center,2014-07-22,Routine Inspection,"4630 WEST GATE BLVD, AUSTIN, TX 78745",4630 WEST GATE BLVD,AUSTIN,78745,95,30.2299099229,-97.8014097798,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801311,Westgate II,2014-07-22,Routine Inspection,"4477 S LAMAR BLVD, AUSTIN, TX 78745",4477 S LAMAR BLVD,AUSTIN,78745,89,30.2310306733,-97.7973088698,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2803069,Sap's Fine Thai Cuisine,2014-07-22,1st Follow Up to Routine of 50 - 69,"4514 WEST GATE BLVD, AUSTIN, TX 78745",4514 WEST GATE BLVD,AUSTIN,78745,70,30.2313767117,-97.8007584628,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10879986,SV - Zoes Kitchen,2014-07-17,Routine Inspection,"5601 BRODIE LN, SUNSET VALLEY, TX 78745",5601 BRODIE LN,SUNSET VALLEY,78745,89,30.2268965136,-97.8212887005,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2803103,Golden Chick,2014-07-17,Routine Inspection,"616 W STASSNEY LN, AUSTIN, TX 78745",616 W STASSNEY LN,AUSTIN,78745,74,30.2086746984,-97.7808977222,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10976291,SV - Which Wich,2014-07-17,Routine Inspection,"5207 BRODIE LN, SUNSET VALLEY, TX 78745",5207 BRODIE LN,SUNSET VALLEY,78745,86,30.2309464767,-97.8189741403,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10984412,Austin Gelato Company,2014-07-16,Routine Inspection,"209 E BEN WHITE BLVD, AUSTIN, TX 78745",209 E BEN WHITE BLVD,AUSTIN,78745,96,30.2205733181,-97.7617412325,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10718791,China Hill,2014-07-16,1st Follow Up to Routine of 50 - 69,"2800 W WILLIAM CANNON DR, AUSTIN, TX 78745",2800 W WILLIAM CANNON DR,AUSTIN,78745,81,30.2087649011,-97.8179803515,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2800806,First Wok,2014-07-15,Routine Inspection,"603 W STASSNEY LN, AUSTIN, TX 78745",603 W STASSNEY LN,AUSTIN,78745,71,30.2078525469,-97.7809831172,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2800648,Westgate Lane (Bar),2014-07-15,Routine Inspection,"2701 W WILLIAM CANNON DR, AUSTIN, TX 78745",2701 W WILLIAM CANNON DR,AUSTIN,78745,94,30.2068683924,-97.8165011174,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10789740,Jack in the Box #823,2014-07-15,Routine Inspection,"1801 W BEN WHITE BLVD, AUSTIN, TX 78745",1801 W BEN WHITE BLVD,AUSTIN,78745,77,30.2283777893,-97.7864947089,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10821075,Gandhi Bazar,2014-07-15,Routine Inspection,"3421 W WILLIAM CANNON DR, AUSTIN, TX 78745",3421 W WILLIAM CANNON DR,AUSTIN,78745,96,30.2129250394,-97.8295227975,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2800736,Salvation Army Adult Rehab,2014-07-14,Routine Inspection,"4216 S CONGRESS AVE, AUSTIN, TX 78745",4216 S CONGRESS AVE,AUSTIN,78745,85,30.2207809816,-97.7668366118,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10705051,Square Rut,2014-07-14,Routine Inspection,"6000 S CONGRESS AVE, AUSTIN, TX 78745",6000 S CONGRESS AVE,AUSTIN,78745,94,30.2008176303,-97.7769676596,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801047,Metropolitan Stadium 14,2014-07-10,Routine Inspection,"901 LITTLE TEXAS LN, AUSTIN, TX 78745",901 LITTLE TEXAS LN,AUSTIN,78745,96,30.1978507417,-97.7692597575,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10074655,China Emperor,2014-07-10,Routine Inspection,"111 W WILLIAM CANNON DR, AUSTIN, TX 78745",111 W WILLIAM CANNON DR,AUSTIN,78745,81,30.1927728005,-97.7795369228,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10959806,Romano's Macaroni Grill,2014-07-10,Routine Inspection,"701 E STASSNEY LN, AUSTIN, TX 78745",701 E STASSNEY LN,AUSTIN,78745,75,30.2003782636,-97.7688772271,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10184874,Subway #4173,2014-07-09,Routine Inspection,"500 W WILLIAM CANNON DR, AUSTIN, TX 78745",500 W WILLIAM CANNON DR,AUSTIN,78745,86,30.1965500425,-97.7851124182,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10374520,Smart Fast Nutrition,2014-07-09,Routine Inspection,"6800 WEST GATE BLVD, AUSTIN, TX 78745",6800 WEST GATE BLVD,AUSTIN,78745,87,30.2091697079,-97.8159068076,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10303954,Lone Star Family Market,2014-07-09,Routine Inspection,"512 W STASSNEY LN, AUSTIN, TX 78745",512 W STASSNEY LN,AUSTIN,78745,94,30.2082563732,-97.7801290719,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10080943,Twin Peaks,2014-07-08,Routine Inspection,"701 E STASSNEY LN, AUSTIN, TX 78745",701 E STASSNEY LN,AUSTIN,78745,78,30.2003782636,-97.7688772271,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
10406269,Strange Brew,2014-07-08,Routine Inspection,"5326 MANCHACA RD, AUSTIN, TX 78745",5326 MANCHACA RD,AUSTIN,78745,86,30.2178069613,-97.7965000643,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2801583,Mr. Gatti's #164,2014-07-07,Routine Inspection,"6800 WEST GATE BLVD, AUSTIN, TX 78745",6800 WEST GATE BLVD,AUSTIN,78745,97,30.2091697079,-97.8159068076,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801968,Milano Pizza,2014-07-03,Routine Inspection,"1025 W STASSNEY LN, AUSTIN, TX 78745",1025 W STASSNEY LN,AUSTIN,78745,92,30.2102438471,-97.7870501389,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801939,Taqueria Arandas #2,2014-07-03,Routine Inspection,"2038 W STASSNEY LN, AUSTIN, TX 78745",2038 W STASSNEY LN,AUSTIN,78745,90,30.2165638118,-97.7988231947,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10518592,La Escondida #3,2014-07-03,Routine Inspection,"1333 W BEN WHITE BLVD, AUSTIN, TX 78745",1333 W BEN WHITE BLVD,AUSTIN,78745,89,30.2272801075,-97.781289663,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10179276,Chipotle Mexican Grill #620,2014-07-03,Routine Inspection,"610 E STASSNEY LN, AUSTIN, TX 78745",610 E STASSNEY LN,AUSTIN,78745,89,30.2016379374,-97.7693551807,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
