Facility_ID,Restaurant_Name,Inspection_Date,Process_Description,Geocode,Street,City,Zip_Code,Score,Med_Income,Population,Home_Ownership,Latitude,Longitude
2801671,KFC Y343067,2013-05-10,Routine Inspection,"2224 E RIVERSIDE DR, AUSTIN, TX 78741",2224 E RIVERSIDE DR,AUSTIN,78741,97,25369.0,40678.0,0.146,30.2388390629,-97.7254100947
2803175,Wingstop #164,2013-05-10,Routine Inspection,"2410 E RIVERSIDE DR, AUSTIN, TX 78741",2410 E RIVERSIDE DR,AUSTIN,78741,96,25369.0,40678.0,0.146,30.2367861337,-97.7242365428
10171088,CiCi's Pizza,2013-05-08,1st Follow Up to Routine of 50 - 69,"2237 E RIVERSIDE DR, AUSTIN, TX 78741",2237 E RIVERSIDE DR,AUSTIN,78741,90,25369.0,40678.0,0.146,30.2382149113,-97.7262456758
2802474,Domino's Pizza,2013-05-02,Routine Inspection,"1931 E OLTORF ST, AUSTIN, TX 78741",1931 E OLTORF ST,AUSTIN,78741,87,25369.0,40678.0,0.146,30.2306880022,-97.7349302179
10557364,Shop N Save,2013-04-26,Routine Inspection,"2204 WOODLAND AVE, AUSTIN, TX 78741",2204 WOODLAND AVE,AUSTIN,78741,90,25369.0,40678.0,0.146,30.2361048313,-97.7280939507
2803255,La Rumba Disco,2013-04-24,Routine Inspection,"1907 E RIVERSIDE DR, AUSTIN, TX 78741",1907 E RIVERSIDE DR,AUSTIN,78741,100,25369.0,40678.0,0.146,30.2420759314,-97.7293514691
10719486,Moms 6,2013-04-24,Routine Inspection,"6301 E RIVERSIDE DR, AUSTIN, TX 78741",6301 E RIVERSIDE DR,AUSTIN,78741,93,25369.0,40678.0,0.146,30.2244958003,-97.7033417231
2800452,Dairy Queen,2013-04-15,Routine Inspection,"1501 TOWN CREEK DR, AUSTIN, TX 78741",1501 TOWN CREEK DR,AUSTIN,78741,86,25369.0,40678.0,0.146,30.2418793761,-97.7268191744
2801628,Java Noodles,2013-04-09,Routine Inspection,"2400 E OLTORF ST, AUSTIN, TX 78741",2400 E OLTORF ST,AUSTIN,78741,84,25369.0,40678.0,0.146,30.2296832177,-97.7301445771
2802869,Safe Haven,2013-04-08,Routine Inspection,"5307 E RIVERSIDE DR, AUSTIN, TX 78741",5307 E RIVERSIDE DR,AUSTIN,78741,95,25369.0,40678.0,0.146,30.2285560983,-97.7135785787
2801612,G & M Catering,2013-04-04,Routine Inspection,"904 VARGAS RD, AUSTIN, TX 78741",904 VARGAS RD,AUSTIN,78741,89,25369.0,40678.0,0.146,30.2334820195,-97.6943506041
2803603,Conoco,2013-04-04,Routine Inspection,"6214 E RIVERSIDE DR, AUSTIN, TX 78741",6214 E RIVERSIDE DR,AUSTIN,78741,97,25369.0,40678.0,0.146,30.2257128519,-97.703904517
10293485,El Pollo Rico #6,2013-04-02,Routine Inspection,"1945 E OLTORF ST, AUSTIN, TX 78741",1945 E OLTORF ST,AUSTIN,78741,73,25369.0,40678.0,0.146,30.2306826377,-97.7341234936
10001140,Riverside Golf Course,2013-04-01,Routine Inspection,"1020 GROVE BLVD, AUSTIN, TX 78741",1020 GROVE BLVD,AUSTIN,78741,86,25369.0,40678.0,0.146,30.2361463237,-97.7048240929
2801948,Mr. Gatti's #102,2013-04-01,Routine Inspection,"2410 E RIVERSIDE DR, AUSTIN, TX 78741",2410 E RIVERSIDE DR,AUSTIN,78741,92,25369.0,40678.0,0.146,30.2367861337,-97.7242365428
2800316,Alonzo's Tacos,2013-03-22,Routine Inspection,"907 MONTOPOLIS DR, AUSTIN, TX 78741",907 MONTOPOLIS DR,AUSTIN,78741,83,25369.0,40678.0,0.146,30.2351270704,-97.6967077404
10813148,Pepe's Fruit Cup #3,2013-03-20,Routine Inspection,"2015 E RIVERSIDE DR, AUSTIN, TX 78741",2015 E RIVERSIDE DR,AUSTIN,78741,80,25369.0,40678.0,0.146,30.2396484454,-97.7278689859
10231076,La Michoacana Meat Market,2013-03-20,Routine Inspection,"2237 E RIVERSIDE DR, AUSTIN, TX 78741",2237 E RIVERSIDE DR,AUSTIN,78741,80,25369.0,40678.0,0.146,30.2382149113,-97.7262456758
2803657,Power Stop,2013-03-12,Routine Inspection,"2300 E BEN WHITE BLVD, AUSTIN, TX 78741",2300 E BEN WHITE BLVD,AUSTIN,78741,94,25369.0,40678.0,0.146,30.216387424,-97.7383126724
10789482,Jack in the Box #845,2013-03-08,Routine Inspection,"1936 E OLTORF ST, AUSTIN, TX 78741",1936 E OLTORF ST,AUSTIN,78741,97,25369.0,40678.0,0.146,30.2313630552,-97.7340515838
2801654,Popeye's Fried Chicken,2013-03-08,Routine Inspection,"2320 E RIVERSIDE DR, AUSTIN, TX 78741",2320 E RIVERSIDE DR,AUSTIN,78741,92,25369.0,40678.0,0.146,30.2375479711,-97.725216903
10554512,Fete Accompli,2013-03-08,Routine Inspection,"6319 EL MIRANDO ST, AUSTIN, TX 78741",6319 EL MIRANDO ST,AUSTIN,78741,96,25369.0,40678.0,0.146,30.2393063899,-97.6925035816
2801526,Taqueria Arandinas,2013-03-04,Routine Inspection,"2100 E RIVERSIDE DR, AUSTIN, TX 78741",2100 E RIVERSIDE DR,AUSTIN,78741,85,25369.0,40678.0,0.146,30.2403150037,-97.7264539759
10717537,Papa John's Pizza # 1015,2013-02-25,Routine Inspection,"2030 E OLTORF ST, AUSTIN, TX 78741",2030 E OLTORF ST,AUSTIN,78741,97,25369.0,40678.0,0.146,30.230785717,-97.7321561929
10522382,Don Juan Mexican Restaurant,2013-02-21,Routine Inspection,"2506 E BEN WHITE BLVD, AUSTIN, TX 78741",2506 E BEN WHITE BLVD,AUSTIN,78741,82,25369.0,40678.0,0.146,30.2159959764,-97.7356215447
10604430,Marisco Grill,2013-02-20,Routine Inspection,"1701 E RIVERSIDE DR, AUSTIN, TX 78741",1701 E RIVERSIDE DR,AUSTIN,78741,92,25369.0,40678.0,0.146,30.2443844472,-97.7305821786
2800501,Childrens Choice at Future Stars Child Dev. Ctr,2013-02-20,Routine Inspection,"3819 S IH, AUSTIN, TX 78741",3819 S IH,AUSTIN,78741,97,25369.0,40678.0,0.146,30.478174175,-97.6718269998
2803502,Beverage Barn,2013-02-20,Routine Inspection,"2001 E RIVERSIDE DR, AUSTIN, TX 78741",2001 E RIVERSIDE DR,AUSTIN,78741,87,25369.0,40678.0,0.146,30.241322394,-97.7283721132
2803701,La Hacienda Market II,2013-02-19,Routine Inspection,"2410 E RIVERSIDE DR, AUSTIN, TX 78741",2410 E RIVERSIDE DR,AUSTIN,78741,94,25369.0,40678.0,0.146,30.2367861337,-97.7242365428
2801393,La Hacienda Taqueria,2013-02-19,Routine Inspection,"2410 E RIVERSIDE DR, AUSTIN, TX 78741",2410 E RIVERSIDE DR,AUSTIN,78741,96,25369.0,40678.0,0.146,30.2367861337,-97.7242365428
2803608,Pak-N-Save,2013-02-14,Routine Inspection,"753 MONTOPOLIS DR, AUSTIN, TX 78741",753 MONTOPOLIS DR,AUSTIN,78741,86,25369.0,40678.0,0.146,30.2363697609,-97.6957462234
10214537,Mi Pueblito Market,2013-02-14,Routine Inspection,"2030 E OLTORF ST, AUSTIN, TX 78741",2030 E OLTORF ST,AUSTIN,78741,92,25369.0,40678.0,0.146,30.230785717,-97.7321561929
2802966,888 Vietnamese,2013-02-13,Routine Inspection,"2400 E OLTORF ST, AUSTIN, TX 78741",2400 E OLTORF ST,AUSTIN,78741,87,25369.0,40678.0,0.146,30.2296832177,-97.7301445771
2801771,McDonald's,2013-02-13,Routine Inspection,"2426 E RIVERSIDE DR, AUSTIN, TX 78741",2426 E RIVERSIDE DR,AUSTIN,78741,96,25369.0,40678.0,0.146,30.2357960294,-97.7241381752
10778096,Pho Thaison,2013-02-11,Routine Inspection,"2121 E OLTORF ST, AUSTIN, TX 78741",2121 E OLTORF ST,AUSTIN,78741,70,25369.0,40678.0,0.146,30.2301590749,-97.7325838724
2800052,Baby Acapulco #1,2013-02-11,Routine Inspection,"1705 S LAKESHORE BLVD, AUSTIN, TX 78741",1705 S LAKESHORE BLVD,AUSTIN,78741,90,25369.0,40678.0,0.146,30.244514116,-97.7296412478
2800217,Clicks Billiards,2013-02-08,Routine Inspection,"2121 E OLTORF ST, AUSTIN, TX 78741",2121 E OLTORF ST,AUSTIN,78741,90,25369.0,40678.0,0.146,30.2301590749,-97.7325838724
2801051,Vic's Bar-B-Que,2013-02-05,Routine Inspection,"3502 BURLESON RD, AUSTIN, TX 78741",3502 BURLESON RD,AUSTIN,78741,87,25369.0,40678.0,0.146,30.2164558562,-97.7348364622
2800456,Thundercloud Subs,2013-02-02,Routine Inspection,"2021 E RIVERSIDE DR, AUSTIN, TX 78741",2021 E RIVERSIDE DR,AUSTIN,78741,94,25369.0,40678.0,0.146,30.2400067182,-97.7276465812
2801020,Montopolis Youth Sports Complex,2013-02-01,Routine Inspection,"800 GROVE BLVD, AUSTIN, TX 78741",800 GROVE BLVD,AUSTIN,78741,97,25369.0,40678.0,0.146,30.2212746785,-97.7107521091
10007389,Riverside Grocery,2013-02-01,Routine Inspection,"1727 E RIVERSIDE DR, AUSTIN, TX 78741",1727 E RIVERSIDE DR,AUSTIN,78741,87,25369.0,40678.0,0.146,30.2433082343,-97.7301288055
10193322,Staybridge Hotel,2013-01-30,Routine Inspection,"1611 AIRPORT COMMERCE DR, AUSTIN, TX 78741",1611 AIRPORT COMMERCE DR,AUSTIN,78741,78,25369.0,40678.0,0.146,30.2215321199,-97.6895983426
2801369,Rack Daddy's,2013-01-24,Routine Inspection,"4410 E RIVERSIDE DR, AUSTIN, TX 78741",4410 E RIVERSIDE DR,AUSTIN,78741,94,25369.0,40678.0,0.146,30.2335544723,-97.7211683102
2801979,El Meson,2013-01-23,Routine Inspection,"5808 BURLESON RD, AUSTIN, TX 78741",5808 BURLESON RD,AUSTIN,78741,78,25369.0,40678.0,0.146,30.2079845039,-97.7208979012
2800922,Taco Cabana #129,2013-01-22,Routine Inspection,"2507 E RIVERSIDE DR, AUSTIN, TX 78741",2507 E RIVERSIDE DR,AUSTIN,78741,92,25369.0,40678.0,0.146,30.2337606909,-97.7242691804
2800488,El Pastor,2013-01-14,Routine Inspection,"1911 E RIVERSIDE DR, AUSTIN, TX 78741",1911 E RIVERSIDE DR,AUSTIN,78741,89,25369.0,40678.0,0.146,30.2418946259,-97.7292757449
2800816,Tokyo Electron #6273,2013-01-14,Routine Inspection,"2400 GROVE BLVD, AUSTIN, TX 78741",2400 GROVE BLVD,AUSTIN,78741,100,25369.0,40678.0,0.146,30.2224650542,-97.709685999
10519741,Orange Market,2015-12-22,Routine Inspection,"910 W 25TH ST, AUSTIN, TX 78705",910 W 25TH ST,AUSTIN,78705,95,14740.0,26972.0,0.11,30.2896452218,-97.7473569758
11027963,Star Stop 74,2015-12-22,Routine Inspection,"2819 GUADALUPE ST, AUSTIN, TX 78705",2819 GUADALUPE ST,AUSTIN,78705,97,14740.0,26972.0,0.11,30.2949047181,-97.7423474899
2800639,Ken's Donuts,2015-12-22,1st Follow Up to Routine of 50 - 69,"2820 GUADALUPE ST, AUSTIN, TX 78705",2820 GUADALUPE ST,AUSTIN,78705,83,14740.0,26972.0,0.11,30.2949013353,-97.7429965212
10434244,Whataburger,2015-12-22,Routine Inspection,"2800 GUADALUPE ST, AUSTIN, TX 78705",2800 GUADALUPE ST,AUSTIN,78705,97,14740.0,26972.0,0.11,30.2934996299,-97.742228332
2802977,Which Wich,2015-12-16,Routine Inspection,"2348 GUADALUPE ST, AUSTIN, TX 78705",2348 GUADALUPE ST,AUSTIN,78705,76,14740.0,26972.0,0.11,30.2873992388,-97.7418454629
10157609,Rodeway Inn University,2015-12-16,Routine Inspection,"2900 N IH, AUSTIN, TX 78705",2900 N IH,AUSTIN,78705,93,14740.0,26972.0,0.11,30.2874878249,-97.7250313648
10002635,Star of Texas,2015-12-16,Routine Inspection,"611 W 22ND ST, AUSTIN, TX 78705",611 W 22ND ST,AUSTIN,78705,99,14740.0,26972.0,0.11,30.2850119591,-97.7446729417
10027075,Red River Market,2015-12-16,Routine Inspection,"3213 RED RIVER ST, AUSTIN, TX 78705",3213 RED RIVER ST,AUSTIN,78705,96,14740.0,26972.0,0.11,30.2914031864,-97.7264885714
10176471,Chipotle Mexican Grill #92,2015-12-15,Routine Inspection,"2230 GUADALUPE ST, AUSTIN, TX 78705",2230 GUADALUPE ST,AUSTIN,78705,84,14740.0,26972.0,0.11,30.2856656468,-97.7420432787
2801137,Changos,2015-12-15,Routine Inspection,"3023 GUADALUPE ST, AUSTIN, TX 78705",3023 GUADALUPE ST,AUSTIN,78705,92,14740.0,26972.0,0.11,30.297029163,-97.7414537136
10665383,Hopfields,2015-12-15,Routine Inspection,"3110 GUADALUPE ST, AUSTIN, TX 78705",3110 GUADALUPE ST,AUSTIN,78705,89,14740.0,26972.0,0.11,30.2985595248,-97.741103595
2800984,Doc's Motorworks Bar & Grill,2015-12-14,Routine Inspection,"1106 W 38TH ST, AUSTIN, TX 78705",1106 W 38TH ST,AUSTIN,78705,87,14740.0,26972.0,0.11,30.3059864383,-97.7442814888
2801755,Dobie Mall--Subway,2015-12-10,Routine Inspection,"2025 GUADALUPE ST, AUSTIN, TX 78705",2025 GUADALUPE ST,AUSTIN,78705,98,14740.0,26972.0,0.11,30.2836323434,-97.741647164
10583931,Dobie Market,2015-12-10,Routine Inspection,"2025 GUADALUPE ST, AUSTIN, TX 78705",2025 GUADALUPE ST,AUSTIN,78705,95,14740.0,26972.0,0.11,30.2836323434,-97.741647164
2800639,Ken's Donuts,2015-12-10,1st Follow Up to Routine of 50 - 69,"2820 GUADALUPE ST, AUSTIN, TX 78705",2820 GUADALUPE ST,AUSTIN,78705,56,14740.0,26972.0,0.11,30.2949013353,-97.7429965212
11350095,Moojo,2015-12-10,Routine Inspection,"2322 GUADALUPE ST, AUSTIN, TX 78705",2322 GUADALUPE ST,AUSTIN,78705,86,14740.0,26972.0,0.11,30.2870052818,-97.7418737479
11163745,Smoothie King,2015-12-10,Routine Inspection,"504 W 24TH ST, AUSTIN, TX 78705",504 W 24TH ST,AUSTIN,78705,98,14740.0,26972.0,0.11,30.2879460386,-97.7426048003
2801861,La Tazza Fresca,2015-12-10,Routine Inspection,"519 W 37TH ST, AUSTIN, TX 78705",519 W 37TH ST,AUSTIN,78705,89,14740.0,26972.0,0.11,30.3018017944,-97.7385569865
2801411,Starbucks Coffee #6284,2015-12-10,Routine Inspection,"504 W 24TH ST, AUSTIN, TX 78705",504 W 24TH ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.2879460386,-97.7426048003
10815438,Go Go Gourmet,2015-12-09,Routine Inspection,"104 E 31ST ST, AUSTIN, TX 78705",104 E 31ST ST,AUSTIN,78705,87,14740.0,26972.0,0.11,30.2951981007,-97.7365504448
2801812,Foodheads,2015-12-08,Routine Inspection,"616 W 34TH ST, AUSTIN, TX 78705",616 W 34TH ST,AUSTIN,78705,98,14740.0,26972.0,0.11,30.3009085332,-97.7402980176
2800781,Plucker's Wing Factory,2015-12-08,Routine Inspection,"2222 RIO GRANDE ST, AUSTIN, TX 78705",2222 RIO GRANDE ST,AUSTIN,78705,85,14740.0,26972.0,0.11,30.2868585876,-97.7450188498
10612870,Hoa Hoa Restaurant,2015-12-07,Routine Inspection,"2025 GUADALUPE ST, AUSTIN, TX 78705",2025 GUADALUPE ST,AUSTIN,78705,85,14740.0,26972.0,0.11,30.2836323434,-97.741647164
10061687,Dominos Pizza,2015-12-04,Routine Inspection,"1900 GUADALUPE ST, AUSTIN, TX 78705",1900 GUADALUPE ST,AUSTIN,78705,91,14740.0,26972.0,0.11,30.2820876337,-97.7424601944
11309583,Dobie Mall - Burrito Factory,2015-12-04,Routine Inspection,"2025 GUADALUPE ST, AUSTIN, TX 78705",2025 GUADALUPE ST,AUSTIN,78705,92,14740.0,26972.0,0.11,30.2836323434,-97.741647164
2800415,Crown & Anchor Pub,2015-12-03,Routine Inspection,"2911 SAN JACINTO BLVD, AUSTIN, TX 78705",2911 SAN JACINTO BLVD,AUSTIN,78705,99,14740.0,26972.0,0.11,30.2925232433,-97.7356002024
10149497,Torchy's Tacos,2015-12-03,Routine Inspection,"2801 GUADALUPE ST, AUSTIN, TX 78705",2801 GUADALUPE ST,AUSTIN,78705,91,14740.0,26972.0,0.11,30.2937397539,-97.741725881
2800359,El Patio Restaurant,2015-12-01,Routine Inspection,"2938 GUADALUPE ST, AUSTIN, TX 78705",2938 GUADALUPE ST,AUSTIN,78705,84,14740.0,26972.0,0.11,30.2966410615,-97.7422032603
10140161,"Hole in The Wall, The",2015-12-01,Routine Inspection,"2538 GUADALUPE ST, AUSTIN, TX 78705",2538 GUADALUPE ST,AUSTIN,78705,97,14740.0,26972.0,0.11,30.2900576854,-97.7416219056
10046409,Potbelly Sandwich Works,2015-12-01,Routine Inspection,"2316 GUADALUPE ST, AUSTIN, TX 78705",2316 GUADALUPE ST,AUSTIN,78705,89,14740.0,26972.0,0.11,30.2868739061,-97.741920164
10015230,Sushi Niichi,2015-12-01,Routine Inspection,"705 W 24TH ST, AUSTIN, TX 78705",705 W 24TH ST,AUSTIN,78705,88,14740.0,26972.0,0.11,30.2877444877,-97.7455615033
2801316,Kerbey Lane,2015-11-30,Routine Inspection,"2606 GUADALUPE ST, AUSTIN, TX 78705",2606 GUADALUPE ST,AUSTIN,78705,85,14740.0,26972.0,0.11,30.2912270629,-97.7415096931
10322878,"New Sushi Express, Inc.",2015-11-30,Routine Inspection,"3101 GUADALUPE ST, AUSTIN, TX 78705",3101 GUADALUPE ST,AUSTIN,78705,92,14740.0,26972.0,0.11,30.2976850195,-97.7407345063
2800639,Ken's Donuts,2015-11-25,Routine Inspection,"2820 GUADALUPE ST, AUSTIN, TX 78705",2820 GUADALUPE ST,AUSTIN,78705,59,14740.0,26972.0,0.11,30.2949013353,-97.7429965212
2801433,Varsity Pizza,2015-11-24,Routine Inspection,"3000 DUVAL ST, AUSTIN, TX 78705",3000 DUVAL ST,AUSTIN,78705,81,14740.0,26972.0,0.11,30.2920321967,-97.7343440133
2802949,Jimmy Johns,2015-11-23,Routine Inspection,"3203 RED RIVER ST, AUSTIN, TX 78705",3203 RED RIVER ST,AUSTIN,78705,96,14740.0,26972.0,0.11,30.291075654,-97.7266813051
10292654,Arab Cowboy Hookah Lounge,2015-11-17,Routine Inspection,"901 W 24TH ST, AUSTIN, TX 78705",901 W 24TH ST,AUSTIN,78705,94,14740.0,26972.0,0.11,30.2879319991,-97.7469477518
2801506,Subway Sandwiches at Castillion,2015-11-12,Routine Inspection,"2323 SAN ANTONIO ST, AUSTIN, TX 78705",2323 SAN ANTONIO ST,AUSTIN,78705,91,14740.0,26972.0,0.11,30.2873048499,-97.7424508795
10134045,West Campus Market,2015-11-09,Routine Inspection,"709 W 22ND ST, AUSTIN, TX 78705",709 W 22ND ST,AUSTIN,78705,86,14740.0,26972.0,0.11,30.2849914374,-97.7459720309
10944082,Hotel Ella,2015-11-06,Routine Inspection,"1900 RIO GRANDE ST, AUSTIN, TX 78705",1900 RIO GRANDE ST,AUSTIN,78705,90,14740.0,26972.0,0.11,30.2831009559,-97.7455140758
10902662,TEJI's Indian Restaurant,2015-11-05,Routine Inspection,"2100 GUADALUPE ST, AUSTIN, TX 78705",2100 GUADALUPE ST,AUSTIN,78705,73,14740.0,26972.0,0.11,30.2840450521,-97.7422832679
2804033,CVS Pharmacy #7606,2015-11-05,Routine Inspection,"2222 GUADALUPE ST, AUSTIN, TX 78705",2222 GUADALUPE ST,AUSTIN,78705,97,14740.0,26972.0,0.11,30.2855926185,-97.7421038655
2800382,Cain & Abel's,2015-11-05,Routine Inspection,"2313 RIO GRANDE ST, AUSTIN, TX 78705",2313 RIO GRANDE ST,AUSTIN,78705,89,14740.0,26972.0,0.11,30.2876898161,-97.7444886197
10250557,Bodega on Rio,2015-11-05,Routine Inspection,"2101 RIO GRANDE ST, AUSTIN, TX 78705",2101 RIO GRANDE ST,AUSTIN,78705,93,14740.0,26972.0,0.11,30.2842214257,-97.7447504023
2802251,Tapioca House,2015-11-02,Routine Inspection,"1906 GUADALUPE ST, AUSTIN, TX 78705",1906 GUADALUPE ST,AUSTIN,78705,83,14740.0,26972.0,0.11,30.2825380568,-97.7424290911
11014653,Cream Whiskers,2015-11-02,Routine Inspection,"2222 RIO GRANDE ST, AUSTIN, TX 78705",2222 RIO GRANDE ST,AUSTIN,78705,95,14740.0,26972.0,0.11,30.2868585876,-97.7450188498
2801177,St David's Medical Center Cafe,2015-11-02,Routine Inspection,"919 E 32ND ST, AUSTIN, TX 78705",919 E 32ND ST,AUSTIN,78705,85,14740.0,26972.0,0.11,30.290681143,-97.7267447587
2800541,St. Davids Hospital-Cupboard,2015-11-02,Routine Inspection,"919 E 32ND ST, AUSTIN, TX 78705",919 E 32ND ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.290681143,-97.7267447587
2801586,CoCo's Cafe,2015-11-02,Routine Inspection,"1910 GUADALUPE ST, AUSTIN, TX 78705",1910 GUADALUPE ST,AUSTIN,78705,93,14740.0,26972.0,0.11,30.282661394,-97.7424350251
11041622,Zarab's Kababs,2015-10-27,Routine Inspection,"2001 GUADALUPE ST, AUSTIN, TX 78705",2001 GUADALUPE ST,AUSTIN,78705,73,14740.0,26972.0,0.11,30.28285432,-97.7416117053
10518767,Subway #48239,2015-10-20,Routine Inspection,"500 W MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78705",500 W MARTIN LUTHER KING JR BLVD,AUSTIN,78705,96,14740.0,26972.0,0.11,30.2825064144,-97.7434487755
2800844,Pi Kappa Alpha Beta Mu Chapter,2015-10-20,Routine Inspection,"2400 LEON ST, AUSTIN, TX 78705",2400 LEON ST,AUSTIN,78705,94,14740.0,26972.0,0.11,30.288614714,-97.7498427455
11019877,Great Habits Gift Shop,2015-10-15,Routine Inspection,"1201 W 38TH ST, AUSTIN, TX 78705",1201 W 38TH ST,AUSTIN,78705,96,14740.0,26972.0,0.11,30.3049144343,-97.7454022238
11081875,Toastie's Sub Shop,2015-10-13,Routine Inspection,"2408 SAN GABRIEL ST, AUSTIN, TX 78705",2408 SAN GABRIEL ST,AUSTIN,78705,96,14740.0,26972.0,0.11,30.2887500764,-97.7479977662
11040224,Halal Bros,2015-10-12,Routine Inspection,"2712 GUADALUPE ST, AUSTIN, TX 78705",2712 GUADALUPE ST,AUSTIN,78705,85,14740.0,26972.0,0.11,30.2925309837,-97.7416584988
2803584,Wheatsville Food Co-Op,2015-10-12,Routine Inspection,"3101 GUADALUPE ST, AUSTIN, TX 78705",3101 GUADALUPE ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.2976850195,-97.7407345063
2800573,Wheatsville Food Co-Op Deli,2015-10-12,Routine Inspection,"3101 GUADALUPE ST, AUSTIN, TX 78705",3101 GUADALUPE ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.2976850195,-97.7407345063
11038820,Royers Pie Haven Austin,2015-10-12,Routine Inspection,"2900 GUADALUPE ST, AUSTIN, TX 78705",2900 GUADALUPE ST,AUSTIN,78705,93,14740.0,26972.0,0.11,30.2956423902,-97.7429203755
2802579,Texas Hillel Foundation,2015-10-09,Routine Inspection,"2105 SAN ANTONIO ST, AUSTIN, TX 78705",2105 SAN ANTONIO ST,AUSTIN,78705,87,14740.0,26972.0,0.11,30.2842983243,-97.742703496
2800402,Taos Co-Op,2015-10-08,Routine Inspection,"2612 GUADALUPE ST, AUSTIN, TX 78705",2612 GUADALUPE ST,AUSTIN,78705,97,14740.0,26972.0,0.11,30.2917704425,-97.7415870111
10174988,College House Inc - Halstead,2015-10-08,Routine Inspection,"1905 NUECES ST, AUSTIN, TX 78705",1905 NUECES ST,AUSTIN,78705,91,14740.0,26972.0,0.11,30.2830232073,-97.7438437087
10174989,College Houses Inc-Laurel House,2015-10-08,Routine Inspection,"1905 NUECES ST, AUSTIN, TX 78705",1905 NUECES ST,AUSTIN,78705,96,14740.0,26972.0,0.11,30.2830232073,-97.7438437087
10370003,"Micah 6 of Austin, Texas",2015-10-08,Routine Inspection,"2203 SAN ANTONIO ST, AUSTIN, TX 78705",2203 SAN ANTONIO ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.2855506809,-97.7424781583
2800407,21st St. College House,2015-10-07,Routine Inspection,"707 W 21ST ST, AUSTIN, TX 78705",707 W 21ST ST,AUSTIN,78705,80,14740.0,26972.0,0.11,30.2839482297,-97.7459310649
2800409,Pearl Street Co-Op,2015-10-07,Routine Inspection,"2000 PEARL ST, AUSTIN, TX 78705",2000 PEARL ST,AUSTIN,78705,85,14740.0,26972.0,0.11,30.2841882369,-97.7468144048
2803539,Breed & Co,2015-10-07,Routine Inspection,"718 W 29TH ST, AUSTIN, TX 78705",718 W 29TH ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.2967282259,-97.7446629626
11213470,Pita Pit,2015-10-06,Routine Inspection,"2350 GUADALUPE ST, AUSTIN, TX 78705",2350 GUADALUPE ST,AUSTIN,78705,91,14740.0,26972.0,0.11,30.2874556947,-97.7418357612
10815083,Barley Bean,2015-10-06,Routine Inspection,"2222 RIO GRANDE ST, AUSTIN, TX 78705",2222 RIO GRANDE ST,AUSTIN,78705,88,14740.0,26972.0,0.11,30.2868585876,-97.7450188498
10135583,Polkadots Cupcake Factory,2015-10-05,Routine Inspection,"2826 RIO GRANDE ST, AUSTIN, TX 78705",2826 RIO GRANDE ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.2955934032,-97.7441712331
11163851,Juiceland Guadalupe,2015-10-05,Routine Inspection,"2828 1 2 GUADALUPE ST, AUSTIN, TX 78705",2828 1 2 GUADALUPE ST,AUSTIN,78705,97,14740.0,26972.0,0.11,30.2953367228,-97.7429890529
2801951,Jamba Juice,2015-10-05,Routine Inspection,"2300 GUADALUPE ST, AUSTIN, TX 78705",2300 GUADALUPE ST,AUSTIN,78705,93,14740.0,26972.0,0.11,30.2866049559,-97.741940084
11061773,Red Mango,2015-10-05,Routine Inspection,"2222 RIO GRANDE ST, AUSTIN, TX 78705",2222 RIO GRANDE ST,AUSTIN,78705,94,14740.0,26972.0,0.11,30.2868585876,-97.7450188498
10061687,Dominos Pizza,2015-10-02,Routine Inspection,"1900 GUADALUPE ST, AUSTIN, TX 78705",1900 GUADALUPE ST,AUSTIN,78705,94,14740.0,26972.0,0.11,30.2820876337,-97.7424601944
10814775,University Towers,2015-10-02,Routine Inspection,"801 W 24TH ST, AUSTIN, TX 78705",801 W 24TH ST,AUSTIN,78705,94,14740.0,26972.0,0.11,30.2878640233,-97.7463054319
10809700,Berts on 24th,2015-10-02,Routine Inspection,"907 W 24TH ST, AUSTIN, TX 78705",907 W 24TH ST,AUSTIN,78705,100,14740.0,26972.0,0.11,30.287888074,-97.7473609157
10006226,The Tejas Foundation,2015-09-28,Routine Inspection,"2600 RIO GRANDE ST, AUSTIN, TX 78705",2600 RIO GRANDE ST,AUSTIN,78705,88,14740.0,26972.0,0.11,30.290994795,-97.7447145316
2800405,Kappa Delta Sorority,2015-09-28,Routine Inspection,"2315 NUECES ST, AUSTIN, TX 78705",2315 NUECES ST,AUSTIN,78705,88,14740.0,26972.0,0.11,30.2875769991,-97.7433966988
2801928,McDonalds,2015-09-25,Routine Inspection,"414 W MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78705",414 W MARTIN LUTHER KING JR BLVD,AUSTIN,78705,78,14740.0,26972.0,0.11,30.2822395792,-97.7429154299
10582373,"Coffee Bean & Tea Leaf, The",2015-09-18,Routine Inspection,"2402 GUADALUPE ST, AUSTIN, TX 78705",2402 GUADALUPE ST,AUSTIN,78705,95,14740.0,26972.0,0.11,30.2878824718,-97.7419092897
